gene_id,TMs
WBGene00230366,1
WBGene00230366,1
WBGene00230571,0
WBGene00230571,0
WBGene00230608,1
WBGene00230608,1
WBGene00230608,1
WBGene00230608,1
WBGene00230608,1
WBGene00230608,1
WBGene00230620,0
WBGene00230620,0
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230633,2
WBGene00230640,0
WBGene00230640,0
WBGene00230776,0
WBGene00230798,0
WBGene00230798,0
WBGene00231043,0
WBGene00231043,0
WBGene00231066,1
WBGene00231066,1
WBGene00231083,1
WBGene00231083,1
WBGene00231112,0
WBGene00231112,0
WBGene00231117,5
WBGene00231117,3
WBGene00231117,1
WBGene00231191,0
WBGene00231191,0
WBGene00231199,0
WBGene00231205,2
WBGene00231205,2
WBGene00231240,0
WBGene00231240,0
WBGene00231268,1
WBGene00231268,1
WBGene00231306,0
WBGene00231313,1
WBGene00231313,1
WBGene00231313,0
WBGene00231330,0
WBGene00231347,0
WBGene00231347,0
WBGene00231347,0
WBGene00231447,1
WBGene00231467,0
WBGene00231467,0
WBGene00231492,0
WBGene00231650,0
WBGene00231650,0
WBGene00231650,0
WBGene00231650,0
WBGene00231650,0
WBGene00231650,0
WBGene00231700,1
WBGene00231728,0
WBGene00231755,6
WBGene00231755,6
WBGene00231755,6
WBGene00231755,6
WBGene00231755,5
WBGene00231755,5
WBGene00231872,1
WBGene00231872,1
WBGene00231873,0
WBGene00231888,0
WBGene00231888,0
WBGene00231888,0
WBGene00231935,0
WBGene00232070,12
WBGene00232369,0
WBGene00232369,0
WBGene00232426,0
WBGene00232426,0
WBGene00232519,0
WBGene00232519,0
WBGene00232519,0
WBGene00232519,0
WBGene00232519,0
WBGene00232519,0
WBGene00232519,0
WBGene00232519,0
WBGene00232526,0
WBGene00232531,0
WBGene00232531,0
WBGene00232531,0
WBGene00232531,0
WBGene00232537,0
WBGene00232575,0
WBGene00232640,1
WBGene00232640,1
WBGene00232650,3
WBGene00232650,3
WBGene00232650,3
WBGene00232650,3
WBGene00232650,3
WBGene00232650,3
WBGene00232673,0
WBGene00232673,0
WBGene00232673,0
WBGene00233071,0
WBGene00233071,0
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,1
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233110,0
WBGene00233180,0
WBGene00233181,0
WBGene00233181,0
WBGene00233181,0
WBGene00233181,0
WBGene00233217,0
WBGene00233267,0
WBGene00233566,0
WBGene00233845,7
WBGene00233845,7
WBGene00233845,7
WBGene00233845,7
WBGene00233845,5
WBGene00233845,5
WBGene00233863,6
WBGene00233982,0
WBGene00233982,0
WBGene00233982,0
WBGene00233982,0
WBGene00233982,0
WBGene00233982,0
WBGene00233982,0
WBGene00233982,0
WBGene00233982,0
WBGene00233997,0
WBGene00234029,1
WBGene00234029,1
WBGene00234029,1
WBGene00234029,1
WBGene00234035,0
WBGene00234035,0
WBGene00234046,1
WBGene00234046,1
WBGene00234100,1
WBGene00234156,0
WBGene00234156,0
WBGene00234156,0
WBGene00234156,0
WBGene00234156,0
WBGene00234156,0
WBGene00234156,0
WBGene00234156,0
WBGene00234156,0
WBGene00234156,0
WBGene00234156,0
WBGene00234156,0
WBGene00234157,0
WBGene00234157,0
WBGene00234157,0
WBGene00234159,0
WBGene00234159,0
WBGene00234162,0
WBGene00234162,0
WBGene00234226,0
WBGene00234226,0
WBGene00234226,0
WBGene00234226,0
WBGene00234289,0
WBGene00234289,0
WBGene00234289,0
WBGene00234289,0
WBGene00234289,0
WBGene00234289,0
WBGene00234300,0
WBGene00234303,0
WBGene00234304,0
WBGene00234304,0
WBGene00234306,0
WBGene00234306,0
WBGene00234307,0
WBGene00234310,0
WBGene00234310,0
WBGene00234310,0
WBGene00234310,0
WBGene00234320,0
WBGene00234320,0
WBGene00234320,0
WBGene00234320,0
WBGene00234320,0
WBGene00234320,0
WBGene00234320,0
WBGene00234320,0
WBGene00234326,0
WBGene00234326,0
WBGene00234335,0
WBGene00234335,0
WBGene00234345,0
WBGene00234345,0
WBGene00234584,6
WBGene00234956,11
WBGene00234977,8
WBGene00234977,8
WBGene00234977,8
WBGene00234977,8
WBGene00234977,8
WBGene00234977,8
WBGene00235061,0
WBGene00235061,0
WBGene00268299,0
WBGene00268525,1
WBGene00268529,1
WBGene00268543,1
WBGene00268573,0
WBGene00268573,0
WBGene00268573,0
WBGene00268573,0
WBGene00268696,0
WBGene00268704,0
WBGene00268704,0
WBGene00268708,0
WBGene00268849,0
WBGene00268849,0
WBGene00268849,0
WBGene00268849,0
WBGene00268849,0
WBGene00268849,0
WBGene00268849,0
WBGene00268849,0
WBGene00268849,0
WBGene00268866,1
WBGene00268912,0
WBGene00268925,0
WBGene00268943,3
WBGene00268972,4
WBGene00268972,4
WBGene00268972,4
WBGene00268972,4
WBGene00269046,0
WBGene00269117,0
WBGene00269140,0
WBGene00269140,0
WBGene00269145,1
WBGene00269160,1
WBGene00269164,1
WBGene00269206,0
WBGene00269263,1
WBGene00269316,0
WBGene00269439,6
WBGene00303174,0
WBGene00303174,0
WBGene00303174,0
WBGene00303174,0
WBGene00303174,0
WBGene00303174,0
WBGene00303174,0
WBGene00303375,0
WBGene00303375,0
